Start Spray Time,Analysis StartTime,Start Sample Time,Stream ID,Stream Name,Res Time Value (min),Sample Time SP (min),Sample Time (min),BP (mmHg),Tape Pressure (mmHg),Tube Temp (C),Enclosure Temp (C),Filament Monitor (V),SDD Temp (C),DDP Temp (C),Alarm,Int Std Mass (ng),Int Std Conc (ppb),Drying Chamber (C),Inlet Heater (C),Carrier Air 0 (C),Carrier Air 1 (C),Carrier Air 2 (C),Sample Air 0 (C),Sample Air 1 (C),Sample Air 2 (C),Spike Flow (mg/min),Spike Pump (Hz),Sample Flow (mg/min),Total Flow (mg/min),Sample Liquid Pump (Hz),FSL Flow (L/min),FSL Pump (V),TDS (ppm),Nebulizer Flow (slpm),Nebulizer Pressure (psia),Sample Air Flow (slpm),Sample Air Pump (V),Carrier Flow (slpm),Carrier Air Pump (V),Transport Efficiency,Loading,Rb Conc Final (ppb), Rb Conc Unc Final (ppb), Rb LRL (ppb), Rb Mass (ng), Rb Mass Unc (ng), Rb Conc Raw (ppb), Rb Conc Raw Unc (ppb), Rb MAC Value (cm2/g), Rb MAC Value Unc (cm2/g), Rb MAC Factor, Rb MAC Factor Unc, Rb Conc MAC Corr (ppb), Rb Conc Unc MAC Corr (ppb), Rb Mass Cal Corr (ng), Rb Mass Unc Cal Corr (ng), Rb Conc Cal Corr (ppb), Rb Conc Unc Cal Corr (ppb), Rb Mass Blank (ng), Rb Mass Unc Blank (ng), Sr Conc Final (ppb), Sr Conc Unc Final (ppb), Sr LRL (ppb), Sr Mass (ng), Sr Mass Unc (ng), Sr Conc Raw (ppb), Sr Conc Raw Unc (ppb), Sr MAC Value (cm2/g), Sr MAC Value Unc (cm2/g), Sr MAC Factor, Sr MAC Factor Unc, Sr Conc MAC Corr (ppb), Sr Conc Unc MAC Corr (ppb), Sr Mass Cal Corr (ng), Sr Mass Unc Cal Corr (ng), Sr Conc Cal Corr (ppb), Sr Conc Unc Cal Corr (ppb), Sr Mass Blank (ng), Sr Mass Unc Blank (ng), Nb Conc Final (ppb), Nb Conc Unc Final (ppb), Nb LRL (ppb), Nb Mass (ng), Nb Mass Unc (ng), Nb Conc Raw (ppb), Nb Conc Raw Unc (ppb), Nb MAC Value (cm2/g), Nb MAC Value Unc (cm2/g), Nb MAC Factor, Nb MAC Factor Unc, Nb Conc MAC Corr (ppb), Nb Conc Unc MAC Corr (ppb), Nb Mass Cal Corr (ng), Nb Mass Unc Cal Corr (ng), Nb Conc Cal Corr (ppb), Nb Conc Unc Cal Corr (ppb), Nb Mass Blank (ng), Nb Mass Unc Blank (ng), Pb Conc Final (ppb), Pb Conc Unc Final (ppb), Pb LRL (ppb), Pb Mass (ng), Pb Mass Unc (ng), Pb Conc Raw (ppb), Pb Conc Raw Unc (ppb), Pb MAC Value (cm2/g), Pb MAC Value Unc (cm2/g), Pb MAC Factor, Pb MAC Factor Unc, Pb Conc MAC Corr (ppb), Pb Conc Unc MAC Corr (ppb), Pb Mass Cal Corr (ng), Pb Mass Unc Cal Corr (ng), Pb Conc Cal Corr (ppb), Pb Conc Unc Cal Corr (ppb), Pb Mass Blank (ng), Pb Mass Unc Blank (ng), 
02/05/2025 13:45:00,02-05-24 14:01:20,02/05/2025 13:45:00,0.00,cleaning,0.0000,15,15,736.89,618.04,39.85,21.19,1.29,-39.00,39.87, 32768,151.9551,310.6000,150.2350,90.7230,64.1340,0.0000,16.7250,62.82,0.0000,18.1420,99.3250,131.0370,99.4550,201.0210,103.9750,1.1950,2.8830,0.0000,1.0990,70.8120,13.6820,1.7720,29.9990,2.5590,1.0484,0.0000,0.0000,0.0000,0.0000,151.9551,2.0247,310.1940,15.2609,0.0000000001,0.0000000001,1.0000,0.0000,310.1940,14.6905,151.9551,2.0247,310.1940,15.2609,0.0000,0.0000,4.7745,3.0854,0.2835,2.1609,1.4806,4.4112,3.0296,0.0000000001,0.0000000001,1.0000,0.0000,4.4112,0.2170,2.3389,1.5074,4.7745,2.8506,0.0000,0.0000,291.8214,15.3778,0.0000,142.9549,3.3034,291.8214,15.3778,0.0000000001,0.0000000001,1.0000,0.0000,291.8214,188.5823,142.9549,3.3034,291.8214,15.3778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000000001,0.0000000001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
02/05/2025 14:00:00,02-05-24 14:16:36,02/05/2025 14:00:00,0.00,cleaning,0.0000,15,15,736.62,597.35,39.85,22.48,1.29,-39.00,41.19, 163840,165.0927,310.6000,149.9150,89.7490,62.9610,0.0000,16.4850,62.93,0.0000,17.4400,99.9940,131.3090,100.0400,202.9270,104.4660,1.1870,3.5540,0.0000,1.0990,73.1420,13.7010,1.7600,29.9960,2.5570,1.1302,0.0000,0.0000,0.0000,0.0000,165.0927,2.0895,310.4572,15.1789,0.0000000001,0.0000000001,1.0000,0.0000,310.4572,14.6615,165.0927,2.0895,310.4572,15.1789,0.0000,0.0000,0.2612,0.0123,0.2612,0.0000,0.0000,0.0000,0.0000,0.0000000001,0.0000000001,1.0000,0.0000,0.0000,0.0000,0.1389,0.0000,0.2612,0.0000,0.0000,0.0000,273.7408,14.3090,0.0000,145.5679,3.2619,273.7408,14.3090,0.0000000001,0.0000000001,1.0000,0.0000,273.7408,12.9275,145.5679,3.2619,273.7408,14.3090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000000001,0.0000000001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
02/05/2025 14:15:00,02-05-24 14:31:37,02/05/2025 14:15:00,0.00,cleaning,0.0000,15,15,736.71,602.57,40.04,24.38,1.29,-39.00,41.77, 163840,155.6969,310.6000,149.9490,89.0540,62.2450,0.0000,16.1670,63.21,0.0000,17.2440,100.0490,131.2540,100.0630,202.8130,104.5760,1.2150,3.7170,0.0000,1.0990,74.7570,13.7300,1.9330,29.9970,2.5620,1.0638,0.0000,0.0000,0.0000,0.0000,155.6969,2.0783,310.5565,15.4282,0.0000000001,0.0000000001,1.0000,0.0000,310.5565,14.8608,155.6969,2.0783,310.5565,15.4282,0.0000,0.0000,0.2771,0.0133,0.2771,0.0000,0.0000,0.0000,0.0000,0.0000000001,0.0000000001,1.0000,0.0000,0.0000,0.0000,0.1389,0.0000,0.2771,0.0000,0.0000,0.0000,287.2005,15.3169,0.0000,143.9874,3.3904,287.2005,15.3169,0.0000000001,0.0000000001,1.0000,0.0000,287.2005,13.7432,143.9874,3.3904,287.2005,15.3169,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000000001,0.0000000001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
02/05/2025 14:30:00,02-05-24 14:46:36,02/05/2025 14:30:00,0.00,cleaning,0.0000,15,15,736.83,630.23,40.44,25.43,1.29,-39.00,42.01, 32768,53.6718,310.6000,149.8750,90.5780,63.2880,0.0000,17.5980,62.10,0.0000,18.8970,38.7640,50.6500,37.0720,77.2100,38.5850,1.0790,2.8050,0.0000,0.7200,54.4770,13.6900,1.8780,30.0140,2.5500,0.9487,0.0000,0.0000,0.0000,0.0000,53.6718,1.5266,324.7761,46.1517,0.0000000001,0.0000000001,1.0000,0.0000,324.7761,45.2178,53.6718,1.5266,324.7761,46.1517,0.0000,0.0000,0.8405,0.1170,0.8405,0.0000,0.0000,0.0000,0.0000,0.0000000001,0.0000000001,1.0000,0.0000,0.0000,0.0000,0.1389,0.0000,0.8405,0.0000,0.0000,0.0000,874.1484,123.3997,0.0000,144.4599,3.3676,874.1484,123.3997,0.0000000001,0.0000000001,1.0000,0.0000,874.1484,121.7055,144.4599,3.3676,874.1484,123.3997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000000001,0.0000000001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
02/05/2025 14:45:00,02-05-24 15:01:37,02/05/2025 14:45:00,0.29,in-transition,0.0000,15,15,736.79,666.90,42.43,25.07,1.29,-39.00,42.59, 32768,62.1499,310.6000,155.7320,89.9170,65.1530,0.0000,18.4770,58.34,0.0000,20.4010,79.7760,104.1000,52.4910,133.6200,53.9200,1.0030,2.4670,0.0000,0.9450,45.7230,11.8580,1.0430,30.0020,2.5350,0.5903,0.0000,0.0000,0.0000,0.0000,62.1499,1.6455,472.0509,40.9407,0.0000000001,0.0000000001,1.0000,0.0000,472.0509,38.9863,62.1499,1.6455,472.0509,40.9407,0.0000,0.0000,1.2104,12.5075,1.0550,0.0201,1.6174,0.1527,12.2847,0.0000000001,0.0000000001,1.0000,0.0000,0.1527,0.0132,0.1594,1.6467,1.2104,1.5775,0.0000,0.0000,1095.0771,94.3574,0.0000,144.1771,3.5417,1095.0771,94.3574,0.0000000001,0.0000000001,1.0000,0.0000,1095.0771,11315.5784,144.1771,3.5417,1095.0771,94.3574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000000001,0.0000000001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
02/05/2025 15:00:00,02-05-24 15:16:38,02/05/2025 15:00:00,3.3,ro_feed,0.0000,15,15,736.57,669.67,42.55,22.64,1.29,-39.00,43.63, 32768,70.5396,310.6000,160.2310,90.8850,70.0630,0.0000,18.6330,58.08,0.0000,21.7000,99.9520,128.6420,27.0430,125.9740,26.2050,0.9930,2.4370,0.0000,1.0990,50.7740,9.0530,0.0880,29.9880,2.5330,0.6532,0.0000,0.0000,0.0000,0.0000,70.5396,1.6329,1147.9899,68.6792,0.0000000001,0.0000000001,1.0000,0.0000,1147.9899,63.3296,70.5396,1.6329,1147.9899,68.6792,0.0000,0.0000,2.2605,0.1247,2.2605,0.0000,0.0000,0.0000,0.0000,0.0000000001,0.0000000001,1.0000,0.0000,0.0000,0.0000,0.1389,0.0000,2.2605,0.0000,0.0000,0.0000,2348.9074,140.8597,0.0000,144.3314,3.3939,2348.9074,140.8597,0.0000000001,0.0000000001,1.0000,0.0000,2348.9074,129.5789,144.3314,3.3939,2348.9074,140.8597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000000001,0.0000000001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
02/05/2025 15:15:00,02-05-24 15:31:37,02/05/2025 15:15:00,3.30,ro_feed,0.0000,15,15,736.37,663.34,41.92,21.81,1.29,-39.00,43.67, 32768,65.3298,310.6000,160.0180,88.7690,69.1820,0.0000,17.4150,57.95,0.0000,19.7810,100.0120,128.6750,27.0200,126.1990,25.8230,0.9970,2.7040,0.0000,1.1000,50.1910,9.0590,0.0850,29.9950,2.5310,0.6044,0.0000,0.0000,0.0000,0.0000,65.3298,1.5894,1149.6568,70.0740,0.0000000001,0.0000000001,1.0000,0.0000,1149.6568,64.2499,65.3298,1.5894,1149.6568,70.0740,0.0000,0.0000,2.4443,0.1366,2.4443,0.0000,0.0000,0.0000,0.0000,0.0000000001,0.0000000001,1.0000,0.0000,0.0000,0.0000,0.1389,0.0000,2.4443,0.0000,0.0000,0.0000,2554.6868,154.5872,0.0000,145.1713,3.3683,2554.6868,154.5872,0.0000000001,0.0000000001,1.0000,0.0000,2554.6868,142.7716,145.1713,3.3683,2554.6868,154.5872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000000001,0.0000000001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
02/05/2025 15:30:00,02-05-24 15:46:37,02/05/2025 15:30:00,3.30,ro_feed,0.0000,15,15,736.28,668.51,41.76,22.32,1.29,-39.00,43.48, 32768,59.5765,310.6000,159.8170,89.2140,68.8780,0.0000,16.6890,57.86,0.0000,18.9550,99.8990,128.7350,26.9610,126.0120,25.6820,1.0010,2.7450,0.0000,1.1000,48.9490,9.0500,0.0880,30.0010,2.5290,0.5523,0.0000,0.0000,0.0000,0.0000,59.5765,1.5833,1150.8709,71.7974,0.0000000001,0.0000000001,1.0000,0.0000,1150.8709,64.9569,59.5765,1.5833,1150.8709,71.7974,0.0000,0.0000,340.7423,37.7285,2.6832,17.1890,1.6504,332.0490,36.9821,0.0000000001,0.0000000001,1.0000,0.0000,332.0490,20.7150,17.6390,1.6803,340.7423,36.7659,0.0000,0.0000,2843.1889,173.6319,0.0000,147.1818,3.4323,2843.1889,173.6319,0.0000000001,0.0000000001,1.0000,0.0000,2843.1889,314.8103,147.1818,3.4323,2843.1889,173.6319,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000000001,0.0000000001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
02/05/2025 15:45:00,02-05-24 16:01:37,02/05/2025 15:45:00,3.00,ro_feed,0.0000,15,15,736.32,670.22,43.27,24.51,1.29,-39.00,44.09, 32768,74.3296,310.6000,160.0480,89.8370,68.3200,0.0000,16.7370,58.37,0.0000,18.9770,100.0010,128.5390,27.0560,125.3840,25.7790,1.0080,2.4170,0.0000,1.0990,49.1500,9.0480,0.0870,29.9900,2.5360,0.6883,0.0000,0.0000,0.0000,0.0000,74.3296,1.6600,1148.0008,66.9714,0.0000000001,0.0000000001,1.0000,0.0000,1148.0008,61.8696,74.3296,1.6600,1148.0008,66.9714,0.0000,0.0000,594.5136,42.1715,2.1453,37.6722,1.7438,581.8371,41.3356,0.0000000001,0.0000000001,1.0000,0.0000,581.8371,33.9429,38.4930,1.7754,594.5136,41.2723,0.0000,0.0000,2202.7525,129.7202,0.0000,142.6216,3.3857,2202.7525,129.7202,0.0000000001,0.0000000001,1.0000,0.0000,2202.7525,156.2512,142.6216,3.3857,2202.7525,129.7202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000000001,0.0000000001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
02/05/2025 16:00:00,02-05-24 16:16:37,02/05/2025 16:00:00,3.00,ro_feed,0.0000,15,15,736.24,663.20,42.67,22.63,1.29,-39.00,44.58, 32768,79.9056,310.6000,160.3020,90.8450,70.0170,0.0000,18.1300,58.41,0.0000,20.6180,100.0770,128.4030,26.9540,125.4620,25.6900,0.9970,2.1930,0.0000,1.1000,50.2090,9.0430,0.0870,29.9970,2.5300,0.7399,0.0000,0.0000,0.0000,0.0000,79.9056,1.6619,1153.2209,66.2211,0.0000000001,0.0000000001,1.0000,0.0000,1153.2209,61.7248,79.9056,1.6619,1153.2209,66.2211,0.0000,0.0000,576.5490,39.7555,2.0046,39.1019,1.7058,564.3300,38.9670,0.0000000001,0.0000000001,1.0000,0.0000,564.3300,32.4054,39.9485,1.7367,576.5490,38.9129,0.0000,0.0000,2105.8026,122.5372,0.0000,145.9091,3.3314,2105.8026,122.5372,0.0000000001,0.0000000001,1.0000,0.0000,2105.8026,145.2040,145.9091,3.3314,2105.8026,122.5372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000000001,0.0000000001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
02/05/2025 16:15:00,02-05-24 16:31:36,02/05/2025 16:15:00,3.00,ro_feed,0.0000,15,15,736.39,664.90,42.00,21.99,1.29,-39.00,44.17, 32768,75.6594,310.6000,160.2300,88.7050,69.1540,0.0000,17.1840,58.19,0.0000,19.4660,99.9570,128.5480,27.1260,125.3140,25.6660,0.9960,2.3570,0.0000,1.0990,48.5610,9.0410,0.0890,29.9970,2.5430,0.7015,0.0000,0.0000,0.0000,0.0000,75.6594,1.6799,1144.5345,67.8002,0.0000000001,0.0000000001,1.0000,0.0000,1144.5345,62.8575,75.6594,1.6799,1144.5345,67.8002,0.0000,0.0000,596.7934,42.5853,2.1012,38.6132,1.7654,584.1196,41.7411,0.0000000001,0.0000000001,1.0000,0.0000,584.1196,34.6022,39.4510,1.7974,596.7934,41.6810,0.0000,0.0000,2175.9626,130.1885,0.0000,143.8419,3.4145,2175.9626,130.1885,0.0000000001,0.0000000001,1.0000,0.0000,2175.9626,155.2700,143.8419,3.4145,2175.9626,130.1885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000000001,0.0000000001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
02/05/2025 16:30:00,02-05-24 16:46:37,02/05/2025 16:30:00,3.00,ro_feed,0.0000,15,15,736.26,666.12,41.57,21.85,1.29,-39.00,43.79, 32768,90.8311,310.6000,160.0280,89.1740,68.5690,0.0000,16.5710,57.82,0.0000,18.8310,100.0440,128.4180,26.9890,124.9320,25.2400,0.9990,2.6180,0.0000,1.1000,39.4120,9.0520,0.0900,30.0090,2.5340,0.8409,0.0000,0.0000,0.0000,0.0000,90.8311,1.7498,1151.3456,68.5422,0.0000000001,0.0000000001,1.0000,0.0000,1151.3456,64.8543,90.8311,1.7498,1151.3456,68.5422,0.0000,0.0000,568.7387,39.3474,1.7607,43.9344,1.7702,556.8982,38.5686,0.0000000001,0.0000000001,1.0000,0.0000,556.8982,33.1534,44.8685,1.8022,568.7387,38.5282,0.0000,0.0000,1867.2729,113.6242,0.0000,147.3115,3.3907,1867.2729,113.6242,0.0000000001,0.0000000001,1.0000,0.0000,1867.2729,129.1847,147.3115,3.3907,1867.2729,113.6242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000000001,0.0000000001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
02/05/2025 16:45:00,02-05-24 17:01:37,02/05/2025 16:45:00,3.00,ro_feed,0.0000,15,15,736.17,652.00,43.21,25.00,1.29,-39.00,44.01, 32768,90.5908,310.6000,159.8540,89.8450,68.2430,0.0000,16.3490,59.39,0.0000,18.5530,100.0080,129.1590,27.0030,125.8740,25.8530,1.0050,2.5280,0.0000,1.0990,39.3380,9.0450,0.0880,30.0000,2.5380,0.8393,0.0000,0.0000,0.0000,0.0000,90.5908,1.7584,1150.3346,68.1968,0.0000000001,0.0000000001,1.0000,0.0000,1150.3346,64.4379,90.5908,1.7584,1150.3346,68.1968,0.0000,0.0000,576.8441,39.7310,1.7638,44.4834,1.7882,564.8564,38.9458,0.0000000001,0.0000000001,1.0000,0.0000,564.8564,33.4871,45.4274,1.8206,576.8441,38.9054,0.0000,0.0000,1812.8409,110.3793,0.0000,142.7643,3.4067,1812.8409,110.3793,0.0000000001,0.0000000001,1.0000,0.0000,1812.8409,124.8623,142.7643,3.4067,1812.8409,110.3793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000000001,0.0000000001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
02/05/2025 17:00:00,02-05-24 17:16:36,02/05/2025 17:00:00,3.08,in-transition,0.0000,15,15,735.87,664.24,43.03,23.31,1.29,-39.00,44.84, 32768,97.9044,310.6000,160.2110,90.9260,69.0760,0.0000,18.5890,59.10,0.0000,20.9850,100.0210,129.0840,33.9540,132.2400,33.0920,0.9690,3.1310,0.0000,1.1790,42.1640,9.5640,0.2810,29.9970,2.5310,0.8691,0.0000,0.0000,0.0000,0.0000,97.9044,1.8227,914.9591,62.9411,0.0000000001,0.0000000001,1.0000,0.0000,914.9591,60.5923,97.9044,1.8227,914.9591,62.9411,0.0000,0.0000,563.6929,41.5389,1.2981,59.1087,1.9149,552.3965,40.7245,0.0000000001,0.0000000001,1.0000,0.0000,552.3965,38.0000,60.3175,1.9496,563.6929,40.7064,0.0000,0.0000,1330.0497,93.9591,0.0000,142.3208,3.5002,1330.0497,93.9591,0.0000000001,0.0000000001,1.0000,0.0000,1330.0497,98.0122,142.3208,3.5002,1330.0497,93.9591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000000001,0.0000000001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
02/05/2025 17:15:00,02-05-24 17:31:38,02/05/2025 17:15:00,4.30,ro_brine,0.0000,15,15,736.14,668.56,42.29,22.48,1.29,-39.00,44.71, 32768,94.8850,310.6000,160.0880,89.1260,69.7060,0.0000,17.5030,58.62,0.0000,19.8030,99.9290,130.1040,27.0520,125.7580,26.2610,1.0270,2.8800,0.0000,1.3000,45.7760,9.0470,0.0880,29.9960,2.5410,0.8795,0.0000,0.0000,0.0000,0.0000,94.8850,1.7869,1147.3439,69.2691,0.0000000001,0.0000000001,1.0000,0.0000,1147.3439,65.8129,94.8850,1.7869,1147.3439,69.2691,0.0000,0.0000,577.9398,39.9487,1.6796,46.8093,1.8107,566.0153,39.1600,0.0000000001,0.0000000001,1.0000,0.0000,566.0153,34.1723,47.7954,1.8435,577.9398,39.1245,0.0000,0.0000,1769.4912,109.5857,0.0000,146.3364,3.4166,1769.4912,109.5857,0.0000000001,0.0000000001,1.0000,0.0000,1769.4912,122.3120,146.3364,3.4166,1769.4912,109.5857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000000001,0.0000000001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
02/05/2025 17:30:00,02-05-24 17:46:37,02/05/2025 17:30:00,4.30,ro_brine,0.0000,15,15,735.88,664.31,41.82,22.41,1.29,-39.00,44.05, 32768,96.4767,310.6000,159.9850,90.4320,69.3070,0.0000,16.8260,58.15,0.0000,19.0720,99.9910,129.7970,27.1110,125.2490,25.9330,0.9890,2.9460,0.0000,1.2990,45.6100,9.0520,0.0850,30.0030,2.5360,0.8935,0.0000,0.0000,0.0000,0.0000,96.4767,1.7761,1145.5573,69.5103,0.0000000001,0.0000000001,1.0000,0.0000,1145.5573,66.2338,96.4767,1.7761,1145.5573,69.5103,0.0000,0.0000,543.4145,37.9908,1.6493,44.8153,1.7667,532.1336,37.2379,0.0000000001,0.0000000001,1.0000,0.0000,532.1336,32.2889,45.7654,1.7987,543.4145,37.2021,0.0000,0.0000,1708.2176,106.4555,0.0000,143.8629,3.3456,1708.2176,106.4555,0.0000000001,0.0000000001,1.0000,0.0000,1708.2176,119.4236,143.8629,3.3456,1708.2176,106.4555,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000000001,0.0000000001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
02/05/2025 17:45:00,02-05-24 18:01:38,02/05/2025 17:45:00,4.40,ro_brine,0.0000,15,15,735.73,652.47,43.43,25.37,1.29,-39.00,44.52, 32768,91.1967,310.6000,159.8800,90.3190,68.9640,0.0000,16.6780,58.91,0.0000,18.8700,99.9830,130.1860,27.0110,124.4480,25.8370,0.9950,3.5960,0.0000,1.2990,45.5440,9.0510,0.0890,30.0010,2.5300,0.8447,0.0000,0.0000,0.0000,0.0000,91.1967,1.7513,1149.7064,72.4454,0.0000000001,0.0000000001,1.0000,0.0000,1149.7064,68.9992,91.1967,1.7513,1149.7064,72.4454,0.0000,0.0000,819.7892,54.7913,1.7511,63.7346,1.8788,803.4948,53.7245,0.0000000001,0.0000000001,1.0000,0.0000,803.4948,50.6299,65.0271,1.9128,819.7892,53.7022,0.0000,0.0000,1797.8907,115.9594,0.0000,142.6118,3.3693,1797.8907,115.9594,0.0000000001,0.0000000001,1.0000,0.0000,1797.8907,120.1635,142.6118,3.3693,1797.8907,115.9594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000000001,0.0000000001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
02/05/2025 18:00:00,02-05-24 18:16:38,02/05/2025 18:00:00,4.00,ro_brine,0.0000,15,15,735.71,649.27,42.96,23.28,1.29,-39.00,45.16, 32768,92.4216,310.6000,160.1560,89.3250,70.2890,0.0000,18.7270,59.20,0.0000,21.2440,100.1330,130.1880,27.0510,123.8710,25.6430,1.0050,3.4210,0.0000,1.3000,45.7950,9.0500,0.0980,30.0130,2.5190,0.8551,0.0000,0.0000,0.0000,0.0000,92.4216,1.8031,1149.7287,70.3255,0.0000000001,0.0000000001,1.0000,0.0000,1149.7287,66.6524,92.4216,1.8031,1149.7287,70.3255,0.0000,0.0000,1129.3025,70.5423,1.7279,89.0293,2.0742,1107.5283,69.1969,0.0000000001,0.0000000001,1.0000,0.0000,1107.5283,67.7443,90.7796,2.1117,1129.3025,69.1822,0.0000,0.0000,1762.7130,111.1343,0.0000,141.6967,3.5116,1762.7130,111.1343,0.0000000001,0.0000000001,1.0000,0.0000,1762.7130,110.1086,141.6967,3.5116,1762.7130,111.1343,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000000001,0.0000000001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
02/05/2025 18:15:00,02-05-24 18:31:36,02/05/2025 18:15:00,4.00,ro_brine,0.0000,15,15,735.73,639.50,42.14,22.23,1.29,-39.00,44.78, 32768,95.4338,310.6000,160.2890,90.9420,70.0250,0.0000,17.4810,58.88,0.0000,19.6990,100.0190,130.0930,26.8840,125.0670,25.8030,1.0080,2.8390,0.0000,1.3000,45.5630,9.0170,0.1070,30.0050,2.5070,0.8863,0.0000,0.0000,0.0000,0.0000,95.4338,1.8261,1155.5535,69.5909,0.0000000001,0.0000000001,1.0000,0.0000,1155.5535,65.9848,95.4338,1.8261,1155.5535,69.5909,0.0000,0.0000,1109.0128,68.3761,1.6819,89.8254,2.0918,1087.6446,67.0732,0.0000000001,0.0000000001,1.0000,0.0000,1087.6446,65.5012,91.5901,2.1297,1109.0128,67.0587,0.0000,0.0000,1721.2897,107.2764,0.0000,142.1563,3.5497,1721.2897,107.2764,0.0000000001,0.0000000001,1.0000,0.0000,1721.2897,106.1260,142.1563,3.5497,1721.2897,107.2764,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000000001,0.0000000001,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
